ID;IDALOJAMIENTO;DESCRIPCION;NOMBRE;PRECIO;TOMASERVICIO
64;6;para un carro por habitación;Parqueadero;0;Y
65;6;Incluye Wifi;Wifi;0;N
66;6;Inclutye TVcable;TVcable;0;N
67;7;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
68;7;Trae una bañera;Bañera;15000;Y
69;7;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;Y
70;7;La sala para poder conversar;Sala;10000;Y
71;7;con el obetivo de cocinar propios platos;Cocineta;40000;N
72;7;Se ofrece una recepcion de 24 horas;Recepcion;0;N
73;7;Se debe usar gorro;Piscina;0;Y
74;7;platos a la crata Y menu;restaurante;0;Y
75;7;para un carro por habitación;Parqueadero;0;Y
76;7;Incluye Wifi;Wifi;0;Y
77;7;Inclutye TVcable;TVcable;0;N
78;8;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
79;8;Trae una bañera;Bañera;15000;Y
80;8;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;Y
81;8;La sala para poder conversar;Sala;10000;Y
82;8;con el obetivo de cocinar propios platos;Cocineta;40000;Y
83;8;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
84;8;Se debe usar gorro;Piscina;0;Y
85;8;platos a la crata Y menu;restaurante;0;Y
86;8;para un carro por habitación;Parqueadero;0;N
87;8;Incluye Wifi;Wifi;0;N
88;8;Inclutye TVcable;TVcable;0;Y
89;9;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;Y
90;9;Trae una bañera;Bañera;15000;Y
91;9;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
92;9;La sala para poder conversar;Sala;10000;N
93;9;con el obetivo de cocinar propios platos;Cocineta;40000;N
94;9;Se ofrece una recepcion de 24 horas;Recepcion;0;N
95;9;Se debe usar gorro;Piscina;0;N
96;9;platos a la crata Y menu;restaurante;0;N
97;9;para un carro por habitación;Parqueadero;0;Y
98;9;Incluye Wifi;Wifi;0;N
99;9;Inclutye TVcable;TVcable;0;N
100;10;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;Y
101;10;Trae una bañera;Bañera;15000;N
102;10;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
103;10;La sala para poder conversar;Sala;10000;N
104;10;con el obetivo de cocinar propios platos;Cocineta;40000;Y
105;10;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
106;10;Se debe usar gorro;Piscina;0;N
107;10;platos a la crata Y menu;restaurante;0;N
108;10;para un carro por habitación;Parqueadero;0;N
109;10;Incluye Wifi;Wifi;0;N
110;10;Inclutye TVcable;TVcable;0;Y
111;11;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
112;11;Trae una bañera;Bañera;15000;N
113;11;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;Y
114;11;La sala para poder conversar;Sala;10000;Y
115;11;con el obetivo de cocinar propios platos;Cocineta;40000;Y
116;11;Se ofrece una recepcion de 24 horas;Recepcion;0;N
117;11;Se debe usar gorro;Piscina;0;Y
118;11;platos a la crata Y menu;restaurante;0;N
119;11;para un carro por habitación;Parqueadero;0;Y
120;11;Incluye Wifi;Wifi;0;N
121;11;Inclutye TVcable;TVcable;0;Y
122;12;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
123;12;Trae una bañera;Bañera;15000;Y
124;12;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
125;12;La sala para poder conversar;Sala;10000;Y
126;12;con el obetivo de cocinar propios platos;Cocineta;40000;Y
127;12;Se ofrece una recepcion de 24 horas;Recepcion;0;N
128;12;Se debe usar gorro;Piscina;0;Y
129;12;platos a la crata Y menu;restaurante;0;Y
130;12;para un carro por habitación;Parqueadero;0;Y
131;12;Incluye Wifi;Wifi;0;N
132;12;Inclutye TVcable;TVcable;0;N
133;13;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;Y
134;13;Trae una bañera;Bañera;15000;Y
135;13;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
136;13;La sala para poder conversar;Sala;10000;N
137;13;con el obetivo de cocinar propios platos;Cocineta;40000;N
138;13;Se ofrece una recepcion de 24 horas;Recepcion;0;N
139;13;Se debe usar gorro;Piscina;0;N
140;13;platos a la crata Y menu;restaurante;0;Y
141;13;para un carro por habitación;Parqueadero;0;Y
142;13;Incluye Wifi;Wifi;0;N
143;13;Inclutye TVcable;TVcable;0;Y
144;14;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
145;14;Trae una bañera;Bañera;15000;Y
146;14;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;Y
147;14;La sala para poder conversar;Sala;10000;N
148;14;con el obetivo de cocinar propios platos;Cocineta;40000;N
149;14;Se ofrece una recepcion de 24 horas;Recepcion;0;N
150;14;Se debe usar gorro;Piscina;0;N
151;14;platos a la crata Y menu;restaurante;0;N
152;14;para un carro por habitación;Parqueadero;0;Y
153;14;Incluye Wifi;Wifi;0;Y
154;14;Inclutye TVcable;TVcable;0;Y
155;15;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
156;15;Trae una bañera;Bañera;15000;N
157;15;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;Y
158;15;La sala para poder conversar;Sala;10000;N
159;15;con el obetivo de cocinar propios platos;Cocineta;40000;Y
160;15;Se ofrece una recepcion de 24 horas;Recepcion;0;N
161;15;Se debe usar gorro;Piscina;0;N
162;15;platos a la crata Y menu;restaurante;0;Y
163;15;para un carro por habitación;Parqueadero;0;Y
164;15;Incluye Wifi;Wifi;0;Y
165;15;Inclutye TVcable;TVcable;0;Y
166;16;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
167;16;Trae una bañera;Bañera;15000;Y
168;16;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
169;16;La sala para poder conversar;Sala;10000;Y
170;16;con el obetivo de cocinar propios platos;Cocineta;40000;N
171;16;Se ofrece una recepcion de 24 horas;Recepcion;0;N
172;16;Se debe usar gorro;Piscina;0;N
173;16;platos a la crata Y menu;restaurante;0;Y
174;16;para un carro por habitación;Parqueadero;0;Y
175;16;Incluye Wifi;Wifi;0;N
176;16;Inclutye TVcable;TVcable;0;N
177;17;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
178;17;Trae una bañera;Bañera;15000;N
179;17;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
180;17;La sala para poder conversar;Sala;10000;N
181;17;con el obetivo de cocinar propios platos;Cocineta;40000;Y
182;17;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
183;17;Se debe usar gorro;Piscina;0;Y
184;17;platos a la crata Y menu;restaurante;0;N
185;17;para un carro por habitación;Parqueadero;0;N
186;17;Incluye Wifi;Wifi;0;N
187;17;Inclutye TVcable;TVcable;0;Y
188;18;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
189;18;Trae una bañera;Bañera;15000;N
190;18;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
191;18;La sala para poder conversar;Sala;10000;N
192;18;con el obetivo de cocinar propios platos;Cocineta;40000;N
193;18;Se ofrece una recepcion de 24 horas;Recepcion;0;N
194;18;Se debe usar gorro;Piscina;0;Y
195;18;platos a la crata Y menu;restaurante;0;Y
196;18;para un carro por habitación;Parqueadero;0;N
197;18;Incluye Wifi;Wifi;0;N
198;18;Inclutye TVcable;TVcable;0;N
199;19;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;Y
200;19;Trae una bañera;Bañera;15000;N
201;19;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
202;19;La sala para poder conversar;Sala;10000;Y
203;19;con el obetivo de cocinar propios platos;Cocineta;40000;Y
204;19;Se ofrece una recepcion de 24 horas;Recepcion;0;N
205;19;Se debe usar gorro;Piscina;0;N
206;19;platos a la crata Y menu;restaurante;0;N
207;19;para un carro por habitación;Parqueadero;0;Y
208;19;Incluye Wifi;Wifi;0;Y
209;19;Inclutye TVcable;TVcable;0;N
210;20;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;Y
211;20;Trae una bañera;Bañera;15000;Y
212;20;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;Y
213;20;La sala para poder conversar;Sala;10000;N
214;20;con el obetivo de cocinar propios platos;Cocineta;40000;Y
215;20;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
216;20;Se debe usar gorro;Piscina;0;N
217;20;platos a la crata Y menu;restaurante;0;N
218;20;para un carro por habitación;Parqueadero;0;N
219;20;Incluye Wifi;Wifi;0;Y
220;20;Inclutye TVcable;TVcable;0;Y
221;21;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
222;21;Trae una bañera;Bañera;15000;N
223;21;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;Y
224;21;La sala para poder conversar;Sala;10000;Y
225;21;con el obetivo de cocinar propios platos;Cocineta;40000;Y
226;21;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
227;21;Se debe usar gorro;Piscina;0;Y
228;21;platos a la crata Y menu;restaurante;0;N
229;21;para un carro por habitación;Parqueadero;0;N
230;21;Incluye Wifi;Wifi;0;N
231;21;Inclutye TVcable;TVcable;0;Y
232;22;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;Y
233;22;Trae una bañera;Bañera;15000;Y
234;22;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;Y
235;22;La sala para poder conversar;Sala;10000;Y
236;22;con el obetivo de cocinar propios platos;Cocineta;40000;Y
237;22;Se ofrece una recepcion de 24 horas;Recepcion;0;N
238;22;Se debe usar gorro;Piscina;0;N
239;22;platos a la crata Y menu;restaurante;0;Y
240;22;para un carro por habitación;Parqueadero;0;Y
241;22;Incluye Wifi;Wifi;0;Y
242;22;Inclutye TVcable;TVcable;0;N
243;23;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;Y
244;23;Trae una bañera;Bañera;15000;Y
245;23;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;Y
246;23;La sala para poder conversar;Sala;10000;Y
247;23;con el obetivo de cocinar propios platos;Cocineta;40000;Y
248;23;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
249;23;Se debe usar gorro;Piscina;0;Y
250;23;platos a la crata Y menu;restaurante;0;Y
251;23;para un carro por habitación;Parqueadero;0;Y
252;23;Incluye Wifi;Wifi;0;N
253;23;Inclutye TVcable;TVcable;0;Y
254;24;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;Y
255;24;Trae una bañera;Bañera;15000;Y
256;24;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
257;24;La sala para poder conversar;Sala;10000;N
258;24;con el obetivo de cocinar propios platos;Cocineta;40000;Y
259;24;Se ofrece una recepcion de 24 horas;Recepcion;0;N
260;24;Se debe usar gorro;Piscina;0;N
261;24;platos a la crata Y menu;restaurante;0;N
262;24;para un carro por habitación;Parqueadero;0;Y
263;24;Incluye Wifi;Wifi;0;Y
264;24;Inclutye TVcable;TVcable;0;Y
265;25;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;Y
266;25;Trae una bañera;Bañera;15000;Y
267;25;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
268;25;La sala para poder conversar;Sala;10000;N
269;25;con el obetivo de cocinar propios platos;Cocineta;40000;N
270;25;Se ofrece una recepcion de 24 horas;Recepcion;0;N
271;25;Se debe usar gorro;Piscina;0;N
272;25;platos a la crata Y menu;restaurante;0;Y
273;25;para un carro por habitación;Parqueadero;0;Y
274;25;Incluye Wifi;Wifi;0;Y
275;25;Inclutye TVcable;TVcable;0;N
276;26;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;Y
277;26;Trae una bañera;Bañera;15000;N
278;26;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;Y
279;26;La sala para poder conversar;Sala;10000;N
280;26;con el obetivo de cocinar propios platos;Cocineta;40000;Y
281;26;Se ofrece una recepcion de 24 horas;Recepcion;0;N
282;26;Se debe usar gorro;Piscina;0;N
283;26;platos a la crata Y menu;restaurante;0;N
284;26;para un carro por habitación;Parqueadero;0;Y
285;26;Incluye Wifi;Wifi;0;Y
286;26;Inclutye TVcable;TVcable;0;Y
287;27;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;Y
288;27;Trae una bañera;Bañera;15000;N
289;27;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
290;27;La sala para poder conversar;Sala;10000;Y
291;27;con el obetivo de cocinar propios platos;Cocineta;40000;N
292;27;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
293;27;Se debe usar gorro;Piscina;0;Y
294;27;platos a la crata Y menu;restaurante;0;N
295;27;para un carro por habitación;Parqueadero;0;N
296;27;Incluye Wifi;Wifi;0;Y
297;27;Inclutye TVcable;TVcable;0;Y
298;28;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;Y
299;28;Trae una bañera;Bañera;15000;N
300;28;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
301;28;La sala para poder conversar;Sala;10000;N
302;28;con el obetivo de cocinar propios platos;Cocineta;40000;N
303;28;Se ofrece una recepcion de 24 horas;Recepcion;0;N
304;28;Se debe usar gorro;Piscina;0;Y
305;28;platos a la crata Y menu;restaurante;0;Y
306;28;para un carro por habitación;Parqueadero;0;Y
307;28;Incluye Wifi;Wifi;0;N
308;28;Inclutye TVcable;TVcable;0;N
309;29;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;Y
310;29;Trae una bañera;Bañera;15000;Y
311;29;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
312;29;La sala para poder conversar;Sala;10000;N
313;29;con el obetivo de cocinar propios platos;Cocineta;40000;Y
314;29;Se ofrece una recepcion de 24 horas;Recepcion;0;N
315;29;Se debe usar gorro;Piscina;0;N
316;29;platos a la crata Y menu;restaurante;0;N
317;29;para un carro por habitación;Parqueadero;0;N
318;29;Incluye Wifi;Wifi;0;N
319;29;Inclutye TVcable;TVcable;0;N
320;30;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
321;30;Trae una bañera;Bañera;15000;Y
322;30;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
323;30;La sala para poder conversar;Sala;10000;Y
324;30;con el obetivo de cocinar propios platos;Cocineta;40000;Y
325;30;Se ofrece una recepcion de 24 horas;Recepcion;0;N
326;30;Se debe usar gorro;Piscina;0;N
327;30;platos a la crata Y menu;restaurante;0;Y
328;30;para un carro por habitación;Parqueadero;0;Y
329;30;Incluye Wifi;Wifi;0;Y
330;30;Inclutye TVcable;TVcable;0;Y
331;31;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
332;31;Trae una bañera;Bañera;15000;Y
333;31;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
334;31;La sala para poder conversar;Sala;10000;Y
335;31;con el obetivo de cocinar propios platos;Cocineta;40000;Y
336;31;Se ofrece una recepcion de 24 horas;Recepcion;0;N
337;31;Se debe usar gorro;Piscina;0;N
338;31;platos a la crata Y menu;restaurante;0;Y
339;31;para un carro por habitación;Parqueadero;0;Y
340;31;Incluye Wifi;Wifi;0;Y
341;31;Inclutye TVcable;TVcable;0;Y
342;32;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
343;32;Trae una bañera;Bañera;15000;Y
344;32;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
345;32;La sala para poder conversar;Sala;10000;Y
346;32;con el obetivo de cocinar propios platos;Cocineta;40000;N
347;32;Se ofrece una recepcion de 24 horas;Recepcion;0;N
348;32;Se debe usar gorro;Piscina;0;N
349;32;platos a la crata Y menu;restaurante;0;Y
350;32;para un carro por habitación;Parqueadero;0;N
351;32;Incluye Wifi;Wifi;0;N
352;32;Inclutye TVcable;TVcable;0;N
353;33;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
354;33;Trae una bañera;Bañera;15000;N
355;33;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
356;33;La sala para poder conversar;Sala;10000;N
357;33;con el obetivo de cocinar propios platos;Cocineta;40000;Y
358;33;Se ofrece una recepcion de 24 horas;Recepcion;0;N
359;33;Se debe usar gorro;Piscina;0;N
360;33;platos a la crata Y menu;restaurante;0;Y
361;33;para un carro por habitación;Parqueadero;0;Y
362;33;Incluye Wifi;Wifi;0;N
363;33;Inclutye TVcable;TVcable;0;N
364;34;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;Y
365;34;Trae una bañera;Bañera;15000;Y
366;34;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
367;34;La sala para poder conversar;Sala;10000;Y
368;34;con el obetivo de cocinar propios platos;Cocineta;40000;N
369;34;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
370;34;Se debe usar gorro;Piscina;0;N
371;34;platos a la crata Y menu;restaurante;0;N
372;34;para un carro por habitación;Parqueadero;0;Y
373;34;Incluye Wifi;Wifi;0;N
374;34;Inclutye TVcable;TVcable;0;N
375;35;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;Y
376;35;Trae una bañera;Bañera;15000;Y
377;35;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
378;35;La sala para poder conversar;Sala;10000;N
379;35;con el obetivo de cocinar propios platos;Cocineta;40000;N
380;35;Se ofrece una recepcion de 24 horas;Recepcion;0;N
381;35;Se debe usar gorro;Piscina;0;N
382;35;platos a la crata Y menu;restaurante;0;N
383;35;para un carro por habitación;Parqueadero;0;N
384;35;Incluye Wifi;Wifi;0;N
385;35;Inclutye TVcable;TVcable;0;Y
386;36;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
387;36;Trae una bañera;Bañera;15000;N
388;36;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
389;36;La sala para poder conversar;Sala;10000;Y
390;36;con el obetivo de cocinar propios platos;Cocineta;40000;N
391;36;Se ofrece una recepcion de 24 horas;Recepcion;0;N
392;36;Se debe usar gorro;Piscina;0;Y
393;36;platos a la crata Y menu;restaurante;0;Y
394;36;para un carro por habitación;Parqueadero;0;N
395;36;Incluye Wifi;Wifi;0;Y
396;36;Inclutye TVcable;TVcable;0;N
397;37;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
398;37;Trae una bañera;Bañera;15000;N
399;37;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;Y
400;37;La sala para poder conversar;Sala;10000;Y
401;37;con el obetivo de cocinar propios platos;Cocineta;40000;Y
402;37;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
403;37;Se debe usar gorro;Piscina;0;N
404;37;platos a la crata Y menu;restaurante;0;Y
405;37;para un carro por habitación;Parqueadero;0;N
406;37;Incluye Wifi;Wifi;0;Y
407;37;Inclutye TVcable;TVcable;0;N
408;38;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
409;38;Trae una bañera;Bañera;15000;Y
410;38;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;Y
411;38;La sala para poder conversar;Sala;10000;N
412;38;con el obetivo de cocinar propios platos;Cocineta;40000;Y
413;38;Se ofrece una recepcion de 24 horas;Recepcion;0;N
414;38;Se debe usar gorro;Piscina;0;Y
415;38;platos a la crata Y menu;restaurante;0;N
416;38;para un carro por habitación;Parqueadero;0;N
417;38;Incluye Wifi;Wifi;0;N
418;38;Inclutye TVcable;TVcable;0;N
419;39;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;Y
420;39;Trae una bañera;Bañera;15000;Y
421;39;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;Y
422;39;La sala para poder conversar;Sala;10000;Y
423;39;con el obetivo de cocinar propios platos;Cocineta;40000;N
424;39;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
425;39;Se debe usar gorro;Piscina;0;N
426;39;platos a la crata Y menu;restaurante;0;Y
427;39;para un carro por habitación;Parqueadero;0;N
428;39;Incluye Wifi;Wifi;0;N
429;39;Inclutye TVcable;TVcable;0;N
430;40;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
431;40;Trae una bañera;Bañera;15000;N
432;40;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;Y
433;40;La sala para poder conversar;Sala;10000;N
434;40;con el obetivo de cocinar propios platos;Cocineta;40000;N
435;40;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
436;40;Se debe usar gorro;Piscina;0;Y
437;40;platos a la crata Y menu;restaurante;0;Y
438;40;para un carro por habitación;Parqueadero;0;N
439;40;Incluye Wifi;Wifi;0;N
440;40;Inclutye TVcable;TVcable;0;N
441;41;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
442;41;Trae una bañera;Bañera;15000;Y
443;41;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;Y
444;41;La sala para poder conversar;Sala;10000;N
445;41;con el obetivo de cocinar propios platos;Cocineta;40000;N
446;41;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
447;41;Se debe usar gorro;Piscina;0;N
448;41;platos a la crata Y menu;restaurante;0;Y
449;41;para un carro por habitación;Parqueadero;0;Y
450;41;Incluye Wifi;Wifi;0;Y
451;41;Inclutye TVcable;TVcable;0;N
452;42;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
453;42;Trae una bañera;Bañera;15000;N
454;42;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
455;42;La sala para poder conversar;Sala;10000;Y
456;42;con el obetivo de cocinar propios platos;Cocineta;40000;N
457;42;Se ofrece una recepcion de 24 horas;Recepcion;0;N
458;42;Se debe usar gorro;Piscina;0;N
459;42;platos a la crata Y menu;restaurante;0;N
460;42;para un carro por habitación;Parqueadero;0;Y
461;42;Incluye Wifi;Wifi;0;Y
462;42;Inclutye TVcable;TVcable;0;N
463;43;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
464;43;Trae una bañera;Bañera;15000;N
465;43;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;N
466;43;La sala para poder conversar;Sala;10000;N
467;43;con el obetivo de cocinar propios platos;Cocineta;40000;Y
468;43;Se ofrece una recepcion de 24 horas;Recepcion;0;N
469;43;Se debe usar gorro;Piscina;0;N
470;43;platos a la crata Y menu;restaurante;0;Y
471;43;para un carro por habitación;Parqueadero;0;Y
472;43;Incluye Wifi;Wifi;0;Y
473;43;Inclutye TVcable;TVcable;0;N
474;44;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;Y
475;44;Trae una bañera;Bañera;15000;N
476;44;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;Y
477;44;La sala para poder conversar;Sala;10000;Y
478;44;con el obetivo de cocinar propios platos;Cocineta;40000;Y
479;44;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
480;44;Se debe usar gorro;Piscina;0;N
481;44;platos a la crata Y menu;restaurante;0;N
482;44;para un carro por habitación;Parqueadero;0;Y
483;44;Incluye Wifi;Wifi;0;Y
484;44;Inclutye TVcable;TVcable;0;N
485;45;Aumenta dependiendo del numero de personas', 'Capadidad del servicio;Capadidad del servicio;41627;N
486;45;Trae una bañera;Bañera;15000;Y
487;45;El jacuzzi para ,mejor relajacion;Jacuzzi;40000;Y
488;45;La sala para poder conversar;Sala;10000;N
489;45;con el obetivo de cocinar propios platos;Cocineta;40000;N
