NUMRESERVA;IDALOJAMIENTO;IDMIEMBRO;TIPOID;DIARESERVA;TIEMPODIAS
5157;857;94967;CC;12/02/20;39
5158;858;99143;CE;16/03/20;28
5159;859;101225;CC;9/03/20;29
5160;860;97577;CC;22/02/20;38
5161;861;96030;CC;28/03/20;4
5162;862;101813;CE;5/02/20;35
5163;863;95760;CE;18/03/20;3
5164;864;95498;CC;27/03/20;22
5165;865;97493;CE;3/02/20;47
5166;866;103309;CC;26/03/20;49
5167;867;95762;CE;22/03/20;6
5168;868;99460;CC;24/03/20;13
5169;869;101589;CE;6/02/20;16
5170;870;102264;CC;18/02/20;1
5171;871;103128;CC;8/02/20;39
5172;872;99386;CC;28/03/20;28
5173;873;98633;CE;2/02/20;33
5174;874;98710;CE;2/03/20;34
5175;875;98559;CC;17/03/20;10
5176;876;102353;CE;24/03/20;17
5177;877;98932;CE;18/03/20;13
5178;878;94774;CE;31/03/20;31
5179;879;95833;CE;1/03/20;43
5180;880;101401;CE;2/02/20;31
5181;881;98740;CE;28/03/20;42
5182;882;100190;CE;26/03/20;41
5183;883;103339;CE;15/03/20;12
5184;884;99239;CE;22/02/20;19
5185;885;100628;CC;13/03/20;5
5186;886;97398;CC;9/02/20;17
5187;887;101479;CC;6/02/20;2
5188;888;102106;CC;16/03/20;16
5189;889;94772;CC;8/03/20;12
5190;890;101450;CC;9/03/20;27
5191;891;97827;CC;2/03/20;3
5192;892;96545;CC;2/03/20;24
5193;893;98894;CE;25/02/20;2
5194;894;94601;CE;12/02/20;30
5195;895;96342;CC;12/02/20;36
5196;896;94029;CE;25/03/20;28
5197;897;101155;CE;3/03/20;28
5198;898;103056;CE;23/02/20;29
5199;899;99474;CE;22/02/20;1
5200;900;93533;CC;7/02/20;42
5201;901;98281;CE;29/03/20;42
5202;902;96864;CC;13/02/20;4
5203;903;101364;CC;6/03/20;15
5204;904;98162;CC;17/03/20;34
5205;905;102841;CE;2/03/20;16
5206;906;97044;CC;14/02/20;19
5207;907;97124;CC;11/02/20;38
5208;908;101378;CC;31/03/20;45
5209;909;101194;CC;16/03/20;11
5210;910;101282;CC;6/03/20;34
5211;911;102783;CE;17/03/20;16
5212;912;97429;CC;20/03/20;44
5213;913;97528;CC;7/03/20;37
5214;914;98856;TI;23/02/20;38
5215;915;101195;CE;16/02/20;18
5216;916;101693;CC;7/03/20;21
5217;917;102449;CC;22/02/20;15
5218;918;102957;CE;10/02/20;1
5219;919;103238;CE;27/03/20;16
5220;920;95411;CC;19/02/20;45
5221;921;102675;TI;27/03/20;48
5222;922;95799;CE;29/02/20;27
5223;923;100301;CE;4/02/20;21
5224;924;98750;CC;26/03/20;48
5225;925;98484;CE;10/02/20;38
5226;926;102171;CC;17/03/20;39
5227;927;97994;CC;10/03/20;10
5228;928;102319;CC;13/03/20;42
5229;929;95930;CC;5/02/20;26
5230;930;93907;CC;8/03/20;42
5231;931;98569;CC;14/03/20;23
5232;932;96091;CE;25/03/20;12
5233;933;96069;CE;2/02/20;15
5234;934;100522;CC;9/02/20;17
5235;935;103341;CE;13/02/20;42
5236;936;102267;CC;3/03/20;4
5237;937;100225;CC;18/02/20;16
5238;938;98735;CC;26/02/20;7
5239;939;98144;TI;4/03/20;26
5240;940;93638;CC;6/02/20;7
5241;941;95696;CE;9/02/20;46
5242;942;93680;CC;17/02/20;49
5243;943;100091;CC;24/03/20;40
5244;944;102766;CC;27/03/20;49
5245;945;96977;CC;2/03/20;24
5246;946;95203;CE;9/02/20;26
5247;947;101645;CE;11/03/20;8
5248;948;93728;CC;3/02/20;31
5249;949;99036;CE;29/02/20;14
5250;950;100185;CE;28/03/20;5
5251;951;95432;CE;7/02/20;19
5252;952;100755;CC;7/03/20;22
5253;953;95742;CC;24/02/20;39
5254;954;99348;CE;28/03/20;42
5255;955;94503;CE;12/03/20;20
5256;956;103203;CE;13/03/20;11
5257;957;93448;CE;25/02/20;7
5258;958;97607;CE;25/03/20;4
5259;959;102548;CC;7/03/20;12
5260;960;94386;CE;12/02/20;34
5261;961;102108;CC;20/02/20;23
5262;962;94489;CC;11/02/20;38
5263;963;94973;CE;7/03/20;12
5264;964;95663;CE;15/03/20;2
5265;965;96479;CC;12/03/20;38
5266;966;99119;CE;25/02/20;21
5267;967;96898;CC;14/03/20;12
5268;968;96025;CC;15/03/20;50
5269;969;100985;CE;10/02/20;46
5270;970;99733;CC;19/02/20;47
5271;971;99011;CE;6/03/20;40
5272;972;100063;CC;25/03/20;38
5273;973;98862;CE;9/02/20;22
5274;974;96059;CE;10/02/20;35
5275;975;94385;CC;26/03/20;13
5276;976;101043;CC;1/03/20;30
5277;977;102722;CC;4/03/20;19
5278;978;96191;CC;18/02/20;24
5279;979;94996;CE;12/03/20;20
5280;980;101287;CC;24/03/20;34
5281;981;94866;CE;5/03/20;39
5282;982;101326;CC;13/03/20;9
5283;983;94221;CE;5/03/20;8
5284;984;97155;CC;10/02/20;23
5285;985;96826;CE;21/02/20;39
5286;986;95194;CE;13/02/20;15
5287;987;97967;CC;25/02/20;3
5288;988;99811;CE;18/03/20;18
5289;989;96237;CC;27/02/20;28
5290;990;95370;CE;6/02/20;9
5291;991;100684;CC;7/03/20;28
5292;992;98433;CC;23/02/20;40
5293;993;94027;CE;4/02/20;19
5294;994;101816;CC;28/02/20;20
5295;995;93539;CC;5/03/20;47
5296;996;98376;CE;18/02/20;3
5297;997;101821;CC;22/03/20;40
5298;998;93832;CC;5/02/20;24
5299;999;101179;CC;27/03/20;45
5300;1000;99731;CE;15/03/20;33
5301;1001;102754;CC;4/02/20;16
5302;1002;98077;CE;27/02/20;39
5303;1003;95606;CE;10/02/20;20
5304;1004;99061;CC;28/03/20;32
5305;1005;99150;CC;16/02/20;37
5306;1006;96536;CE;1/03/20;12
5307;1007;100039;CE;17/02/20;8
5308;1008;101358;CC;29/02/20;31
5309;1009;98398;CC;14/03/20;25
5310;1010;97040;CE;12/02/20;17
5311;1011;94346;CE;10/02/20;19
5312;1012;99357;CE;31/03/20;41
5313;1013;93511;CC;27/02/20;25
5314;1014;94068;CE;15/02/20;16
5315;1015;95954;CE;4/02/20;36
5316;1016;97297;CC;19/03/20;27
5317;1017;97000;TI;26/02/20;33
5318;1018;98072;CE;27/02/20;10
5319;1019;102522;CC;31/03/20;33
5320;1020;99877;CC;26/03/20;35
5321;1021;97346;CC;28/03/20;39
5322;1022;95776;CC;29/03/20;48
5323;1023;94827;CE;9/02/20;3
5324;1024;101058;CC;3/03/20;36
5325;1025;100643;CC;14/02/20;45
5326;1026;93708;CC;27/03/20;6
5327;1027;94624;CE;12/03/20;25
5328;1028;95374;CC;19/03/20;6
5329;1029;103204;CE;16/02/20;25
5330;1030;101396;CC;3/02/20;15
5331;1031;93637;CE;10/02/20;44
5332;1032;95490;CE;16/03/20;15
5333;1033;101895;CC;28/03/20;45
5334;1034;95393;CC;13/02/20;22
5335;1035;99818;CC;28/03/20;18
5336;1036;102966;CE;9/02/20;48
5337;1037;97214;CC;3/03/20;49
5338;1038;94128;CE;20/03/20;1
5339;1039;97372;CC;12/02/20;45
5340;1040;102153;CC;17/03/20;20
5341;1041;94898;CE;23/02/20;39
5342;1042;99002;CE;4/03/20;36
5343;1043;100533;CC;15/03/20;45
5344;1044;95272;CC;15/02/20;2
5345;1045;101064;CE;12/03/20;42
5346;1046;99598;CC;16/03/20;16
5347;1047;98285;CC;21/02/20;40
5348;1048;99482;CC;15/03/20;11
5349;1049;95992;CE;20/02/20;48
5350;1050;102785;CE;24/03/20;40
5351;1051;99988;CC;24/02/20;42
5352;1052;101025;CC;17/03/20;40
5353;1053;97267;CC;25/02/20;9
5354;1054;96272;CC;28/02/20;26
5355;1055;96412;CE;3/03/20;6
5356;1056;103256;TI;6/02/20;21
5357;1057;96333;CE;5/03/20;7
5358;1058;97138;CC;28/03/20;15
5359;1059;95278;CC;24/03/20;41
5360;1060;98921;CE;6/02/20;35
5361;1061;101226;CE;6/02/20;1
5362;1062;94100;CC;28/02/20;27
5363;1063;103375;CE;21/02/20;1
5364;1064;96780;CC;24/02/20;13
5365;1065;95303;CC;9/03/20;20
5366;1066;101545;CE;30/03/20;35
5367;1067;102271;CE;14/03/20;39
5368;1068;98676;CC;4/02/20;32
5369;1069;96110;CE;25/03/20;30
5370;1070;94120;CC;29/02/20;44
5371;1071;98788;CE;31/03/20;3
5372;1072;96736;CC;1/03/20;41
5373;1073;97200;CE;9/03/20;46
5374;1074;97596;CC;3/03/20;24
5375;1075;97709;CE;27/03/20;28
5376;1076;101313;CE;28/02/20;44
5377;1077;103357;CE;8/03/20;10
5378;1078;101509;CC;1/03/20;42
5379;1079;99158;CE;16/02/20;7
5380;1080;96011;TI;7/03/20;16
5381;1081;95887;CE;28/02/20;31
5382;1082;102492;CE;18/02/20;49
5383;1083;96221;CC;25/02/20;42
5384;1084;102263;CE;7/03/20;40
5385;1085;94923;CE;9/02/20;28
5386;1086;97336;CE;14/02/20;25
5387;1087;98417;CC;16/03/20;31
5388;1088;97370;CC;22/02/20;50
5389;1089;97710;CE;15/03/20;27
5390;1090;101802;CE;24/02/20;26
5391;1091;100089;CE;12/02/20;18
5392;1092;101164;CC;18/03/20;40
5393;1093;96843;CE;16/03/20;39
5394;1094;103388;CE;10/02/20;49
5395;1095;93698;CC;18/02/20;15
5396;1096;98605;CE;29/02/20;40
5397;1097;100895;CE;23/02/20;14
5398;1098;97338;CE;8/02/20;6
5399;1099;98777;CC;16/02/20;20
5400;1100;93937;CC;16/02/20;49
5401;801;94897;CC;9/03/19;32
5402;802;101759;CC;9/03/19;50
5403;803;96918;CC;24/02/19;17
5404;804;100330;CE;27/03/19;43
5405;805;98006;CE;2/02/19;44
5406;806;103406;CC;23/03/19;49
5407;807;94186;CC;13/03/19;20
5408;808;93824;CC;22/03/19;17
5409;809;100573;CC;20/02/19;36
5410;810;101398;CE;18/02/19;50
5411;811;93684;CE;3/03/19;7
5412;812;99298;CC;17/02/19;47
5413;813;96046;CE;11/03/19;3
5414;814;101136;CC;27/03/19;6
5415;815;100347;CE;13/03/19;45
5416;816;95859;CE;13/03/19;24
5417;817;94926;CC;25/03/19;43
5418;818;94921;CC;27/02/19;29
5419;819;102588;CC;2/03/19;34
5420;820;97111;CC;28/02/19;15
5421;821;101727;CC;20/03/19;12
5422;822;100837;CE;2/03/19;45
5423;823;93939;CE;26/02/19;15
5424;824;97877;CC;4/03/19;3
5425;825;97526;CC;11/03/19;13
5426;826;94036;CC;12/02/19;10
5427;827;95838;CE;13/02/19;45
5428;828;100654;CE;28/03/19;8
5429;829;99950;CE;2/03/19;43
5430;830;95096;CC;21/02/19;3
5431;831;94012;CE;14/02/19;19
5432;832;95815;TI;21/03/19;49
5433;833;102031;CC;12/03/19;32
5434;834;102150;CE;4/02/19;7
5435;835;102335;CC;18/03/19;50
5436;836;100374;CE;22/02/19;35
5437;837;94952;CC;29/03/19;34
5438;838;95552;CE;21/02/19;26
5439;839;99551;CE;6/02/19;1
5440;840;100772;CC;19/03/19;13
5441;841;100788;CC;21/03/19;32
5442;842;103230;CE;23/03/19;1
5443;843;100470;CC;19/02/19;26
5444;844;95456;CC;8/03/19;47
5445;845;93841;CC;20/03/19;28
5446;846;99974;CE;4/03/19;12
5447;847;97082;CE;20/03/19;18
5448;848;102752;CC;2/03/19;2
5449;849;94227;CC;15/02/19;28
5450;850;101023;CC;22/03/19;27
5451;851;101500;CC;8/02/19;37
5452;852;103338;CC;31/03/19;7
5453;853;96929;CC;7/02/19;38
5454;854;94294;CC;29/03/19;40
5455;855;101029;CC;24/03/19;10
5456;856;100796;CC;20/02/19;49
5457;857;94967;CC;31/03/19;25
5458;858;99143;CE;23/02/19;22
5459;859;101225;CC;22/02/19;15
5460;860;97577;CC;29/03/19;7
5461;861;96030;CC;24/02/19;3
5462;862;101813;CE;3/02/19;13
5463;863;95760;CE;19/03/19;8
5464;864;95498;CC;14/03/19;5
5465;865;97493;CE;4/03/19;15
5466;866;103309;CC;4/02/19;15
5467;867;95762;CE;27/02/19;13
5468;868;99460;CC;11/03/19;44
5469;869;101589;CE;14/02/19;29
5470;870;102264;CC;17/03/19;9
5471;871;103128;CC;25/02/19;37
5472;872;99386;CC;30/03/19;14
5473;873;98633;CE;7/02/19;3
5474;874;98710;CE;28/03/19;10
5475;875;98559;CC;6/03/19;26
5476;876;102353;CE;11/03/19;23
5477;877;98932;CE;26/03/19;39
5478;878;94774;CE;15/02/19;34
5479;879;95833;CE;18/02/19;38
5480;880;101401;CE;14/03/19;16
5481;881;98740;CE;23/02/19;18
5482;882;100190;CE;8/03/19;24
5483;883;103339;CE;16/03/19;31
5484;884;99239;CE;5/03/19;39
5485;885;100628;CC;6/02/19;9
5486;886;97398;CC;28/03/19;43
5487;887;101479;CC;8/02/19;45
5488;888;102106;CC;13/03/19;42
5489;889;94772;CC;22/03/19;17
5490;890;101450;CC;31/03/19;39
5491;891;97827;CC;1/03/19;9
5492;892;96545;CC;29/03/19;24
5493;893;98894;CE;11/02/19;45
5494;894;94601;CE;26/03/19;16
5495;895;96342;CC;19/03/19;4
5496;896;94029;CE;24/02/19;48
5497;897;101155;CE;19/02/19;30
5498;898;103056;CE;22/02/19;7
5499;899;99474;CE;8/02/19;40
5500;900;93533;CC;7/02/19;26
5501;901;98281;CE;5/02/19;31
5502;902;96864;CC;7/02/19;44
5503;903;101364;CC;30/03/19;38
5504;904;98162;CC;28/03/19;15
5505;905;102841;CE;11/03/19;17
5506;906;97044;CC;7/02/19;28
5507;907;97124;CC;2/03/19;1
5508;908;101378;CC;13/02/19;45
5509;909;101194;CC;8/02/19;48
5510;910;101282;CC;6/03/19;18
5511;911;102783;CE;27/03/19;29
5512;912;97429;CC;8/03/19;33
5513;913;97528;CC;22/03/19;8
5514;914;98856;TI;13/02/19;6
5515;915;101195;CE;26/02/19;41
5516;916;101693;CC;18/02/19;32
5517;917;102449;CC;1/02/19;33
5518;918;102957;CE;15/03/19;47
5519;919;103238;CE;29/03/19;28
5520;920;95411;CC;15/03/19;15
5521;921;102675;TI;1/03/19;16
5522;922;95799;CE;6/03/19;38
5523;923;100301;CE;7/02/19;48
5524;924;98750;CC;9/03/19;16
5525;925;98484;CE;28/02/19;32
5526;926;102171;CC;5/03/19;30
5527;927;97994;CC;3/03/19;14
5528;928;102319;CC;10/02/19;13
5529;929;95930;CC;25/03/19;15
5530;930;93907;CC;16/02/19;34
5531;931;98569;CC;6/02/19;25
5532;932;96091;CE;15/02/19;30
5533;933;96069;CE;30/03/19;47
5534;934;100522;CC;1/03/19;19
5535;935;103341;CE;16/03/19;32
5536;936;102267;CC;3/03/19;16
5537;937;100225;CC;25/03/19;36
5538;938;98735;CC;5/03/19;46
5539;939;98144;TI;28/03/19;10
5540;940;93638;CC;8/02/19;8
5541;941;95696;CE;11/02/19;37
5542;942;93680;CC;6/03/19;26
5543;943;100091;CC;12/03/19;42
5544;944;102766;CC;11/02/19;19
5545;945;96977;CC;21/03/19;22
5546;946;95203;CE;2/02/19;1
5547;947;101645;CE;21/03/19;5
5548;948;93728;CC;11/03/19;9
5549;949;99036;CE;9/02/19;18
5550;950;100185;CE;27/03/19;37
5551;951;95432;CE;28/02/19;45
5552;952;100755;CC;17/03/19;19
5553;953;95742;CC;18/02/19;45
5554;954;99348;CE;5/03/19;22
5555;955;94503;CE;23/02/19;5
5556;956;103203;CE;18/03/19;33
5557;957;93448;CE;25/03/19;40
5558;958;97607;CE;17/03/19;16
5559;959;102548;CC;14/03/19;3
5560;960;94386;CE;25/02/19;20
5561;961;102108;CC;9/02/19;4
5562;962;94489;CC;9/02/19;45
5563;963;94973;CE;27/02/19;10
5564;964;95663;CE;20/03/19;5
5565;965;96479;CC;25/02/19;40
5566;966;99119;CE;24/02/19;30
5567;967;96898;CC;27/02/19;24
5568;968;96025;CC;14/02/19;11
5569;969;100985;CE;26/02/19;9
5570;970;99733;CC;19/03/19;48
5571;971;99011;CE;17/02/19;42
5572;972;100063;CC;2/02/19;39
5573;973;98862;CE;15/03/19;26
5574;974;96059;CE;26/03/19;43
5575;975;94385;CC;20/02/19;26
5576;976;101043;CC;13/02/19;22
5577;977;102722;CC;1/03/19;9
5578;978;96191;CC;13/03/19;9
5579;979;94996;CE;8/03/19;35
5580;980;101287;CC;4/03/19;12
5581;981;94866;CE;14/03/19;6
5582;982;101326;CC;18/03/19;24
5583;983;94221;CE;7/03/19;45
5584;984;97155;CC;10/03/19;1
5585;985;96826;CE;24/03/19;36
5586;986;95194;CE;24/03/19;35
5587;987;97967;CC;8/02/19;12
5588;988;99811;CE;6/02/19;32
5589;989;96237;CC;17/02/19;25
5590;990;95370;CE;8/02/19;24
5591;991;100684;CC;2/03/19;17
5592;992;98433;CC;20/02/19;26
5593;993;94027;CE;16/02/19;47
5594;994;101816;CC;11/02/19;20
5595;995;93539;CC;29/03/19;45
5596;996;98376;CE;20/03/19;15
5597;997;101821;CC;2/03/19;45
5598;998;93832;CC;1/03/19;37
5599;999;101179;CC;15/02/19;5
5600;1000;99731;CE;30/03/19;7
5601;1001;102754;CC;23/02/19;14
5602;1002;98077;CE;22/02/19;5
5603;1003;95606;CE;22/02/19;33
5604;1004;99061;CC;13/02/19;48
5605;1005;99150;CC;15/03/19;10
5606;1006;96536;CE;7/03/19;28
5607;1007;100039;CE;11/02/19;20
5608;1008;101358;CC;20/02/19;24
5609;1009;98398;CC;13/03/19;19
5610;1010;97040;CE;1/02/19;33
5611;1011;94346;CE;22/03/19;43
5612;1012;99357;CE;3/03/19;44
5613;1013;93511;CC;23/02/19;11
5614;1014;94068;CE;2/03/19;23
5615;1015;95954;CE;4/02/19;12
5616;1016;97297;CC;28/02/19;33
5617;1017;97000;TI;18/02/19;9
5618;1018;98072;CE;5/02/19;36
5619;1019;102522;CC;1/02/19;32
5620;1020;99877;CC;19/03/19;19
5621;1021;97346;CC;29/03/19;25
5622;1022;95776;CC;12/02/19;50
5623;1023;94827;CE;14/02/19;33
5624;1024;101058;CC;3/03/19;19
5625;1025;100643;CC;1/03/19;37
5626;1026;93708;CC;18/03/19;28
5627;1027;94624;CE;9/03/19;32
5628;1028;95374;CC;8/02/19;35
5629;1029;103204;CE;24/03/19;43
5630;1030;101396;CC;6/02/19;9
5631;1031;93637;CE;18/02/19;42
5632;1032;95490;CE;6/03/19;20
5633;1033;101895;CC;22/02/19;3
5634;1034;95393;CC;13/03/19;41
5635;1035;99818;CC;20/02/19;12
5636;1036;102966;CE;17/02/19;13
5637;1037;97214;CC;29/03/19;35
5638;1038;94128;CE;23/03/19;18
5639;1039;97372;CC;19/02/19;47
5640;1040;102153;CC;3/03/19;5
5641;1041;94898;CE;14/03/19;22
5642;1042;99002;CE;6/03/19;15
5643;1043;100533;CC;15/03/19;35
5644;1044;95272;CC;19/02/19;31
5645;1045;101064;CE;23/03/19;3
5646;1046;99598;CC;12/02/19;1
5647;1047;98285;CC;16/03/19;2
5648;1048;99482;CC;9/02/19;43
5649;1049;95992;CE;9/03/19;48
5650;1050;102785;CE;29/03/19;10
5651;1051;99988;CC;7/03/19;16
5652;1052;101025;CC;17/02/19;7
5653;1053;97267;CC;24/02/19;12
5654;1054;96272;CC;27/03/19;32
5655;1055;96412;CE;7/03/19;43
5656;1056;103256;TI;16/03/19;22
5657;1057;96333;CE;9/03/19;39
5658;1058;97138;CC;4/02/19;44
5659;1059;95278;CC;19/02/19;9
5660;1060;98921;CE;17/03/19;38
5661;1061;101226;CE;22/03/19;29
5662;1062;94100;CC;2/02/19;46
5663;1063;103375;CE;2/02/19;25
5664;1064;96780;CC;12/02/19;48
5665;1065;95303;CC;13/02/19;5
5666;1066;101545;CE;15/02/19;45
5667;1067;102271;CE;9/02/19;21
5668;1068;98676;CC;19/03/19;22
5669;1069;96110;CE;8/03/19;29
5670;1070;94120;CC;19/03/19;30
5671;1071;98788;CE;3/02/19;36
5672;1072;96736;CC;16/03/19;6
5673;1073;97200;CE;17/02/19;35
5674;1074;97596;CC;19/02/19;24
5675;1075;97709;CE;25/03/19;30
5676;1076;101313;CE;17/03/19;19
5677;1077;103357;CE;13/02/19;28
5678;1078;101509;CC;13/03/19;6
5679;1079;99158;CE;8/03/19;5
5680;1080;96011;TI;28/02/19;26
5681;1081;95887;CE;4/03/19;26
5682;1082;102492;CE;16/02/19;35
5683;1083;96221;CC;19/03/19;47
5684;1084;102263;CE;31/03/19;39
5685;1085;94923;CE;4/03/19;35
5686;1086;97336;CE;22/02/19;1
5687;1087;98417;CC;5/02/19;30
5688;1088;97370;CC;11/03/19;39
5689;1089;97710;CE;3/02/19;47
5690;1090;101802;CE;7/03/19;35
5691;1091;100089;CE;28/03/19;11
5692;1092;101164;CC;2/03/19;35
5693;1093;96843;CE;11/02/19;41
5694;1094;103388;CE;1/02/19;1
5695;1095;93698;CC;14/02/19;31
5696;1096;98605;CE;5/02/19;45
5697;1097;100895;CE;5/03/19;19
5698;1098;97338;CE;24/02/19;43
5699;1099;98777;CC;26/02/19;20
5700;1100;93937;CC;16/02/19;11
5701;801;94897;CC;19/02/18;24
5702;802;101759;CC;19/03/18;15
5703;803;96918;CC;26/03/18;5
5704;804;100330;CE;12/02/18;39
5705;805;98006;CE;12/03/18;42
5706;806;103406;CC;25/03/18;44
5707;807;94186;CC;7/02/18;12
5708;808;93824;CC;19/02/18;49
5709;809;100573;CC;14/03/18;28
5710;810;101398;CE;6/03/18;8
5711;811;93684;CE;20/03/18;36
5712;812;99298;CC;23/03/18;14
5713;813;96046;CE;1/03/18;29
5714;814;101136;CC;26/03/18;19
5715;815;100347;CE;30/03/18;12
5716;816;95859;CE;28/03/18;29
5717;817;94926;CC;2/02/18;48
5718;818;94921;CC;17/02/18;25
5719;819;102588;CC;1/02/18;49
5720;820;97111;CC;8/03/18;31
5721;821;101727;CC;22/02/18;46
5722;822;100837;CE;19/03/18;28
5723;823;93939;CE;22/02/18;41
5724;824;97877;CC;15/02/18;31
5725;825;97526;CC;27/03/18;27
5726;826;94036;CC;13/03/18;33
5727;827;95838;CE;2/03/18;46
5728;828;100654;CE;8/02/18;20
5729;829;99950;CE;9/03/18;47
5730;830;95096;CC;14/03/18;41
5731;831;94012;CE;27/02/18;32
5732;832;95815;TI;26/02/18;40
5733;833;102031;CC;15/03/18;5
5734;834;102150;CE;24/03/18;10
5735;835;102335;CC;29/03/18;23
5736;836;100374;CE;1/03/18;45
5737;837;94952;CC;1/03/18;38
5738;838;95552;CE;10/03/18;13
5739;839;99551;CE;1/02/18;26
5740;840;100772;CC;7/02/18;6
5741;841;100788;CC;4/03/18;29
5742;842;103230;CE;19/02/18;13
5743;843;100470;CC;20/02/18;44
5744;844;95456;CC;8/03/18;19
5745;845;93841;CC;27/03/18;30
5746;846;99974;CE;20/03/18;49
5747;847;97082;CE;27/03/18;19
5748;848;102752;CC;4/02/18;34
5749;849;94227;CC;10/03/18;11
5750;850;101023;CC;23/02/18;47
5751;851;101500;CC;7/03/18;40
5752;852;103338;CC;13/02/18;9
5753;853;96929;CC;6/02/18;18
5754;854;94294;CC;6/02/18;47
5755;855;101029;CC;12/02/18;30
5756;856;100796;CC;22/03/18;16
5757;857;94967;CC;26/02/18;3
5758;858;99143;CE;25/03/18;29
5759;859;101225;CC;3/03/18;14
5760;860;97577;CC;8/03/18;34
5761;861;96030;CC;27/03/18;7
5762;862;101813;CE;21/02/18;39
5763;863;95760;CE;18/03/18;21
5764;864;95498;CC;19/02/18;8
5765;865;97493;CE;7/02/18;46
5766;866;103309;CC;22/02/18;36
5767;867;95762;CE;27/02/18;38
5768;868;99460;CC;23/02/18;39
5769;869;101589;CE;14/02/18;8
5770;870;102264;CC;10/02/18;48
5771;871;103128;CC;11/03/18;43
5772;872;99386;CC;31/03/18;11
5773;873;98633;CE;20/03/18;12
5774;874;98710;CE;8/03/18;50
5775;875;98559;CC;2/03/18;20
5776;876;102353;CE;12/02/18;37
5777;877;98932;CE;24/03/18;6
5778;878;94774;CE;28/02/18;6
5779;879;95833;CE;20/02/18;20
5780;880;101401;CE;21/02/18;50
5781;881;98740;CE;11/02/18;1
5782;882;100190;CE;4/02/18;32
5783;883;103339;CE;26/03/18;37
5784;884;99239;CE;8/03/18;20
5785;885;100628;CC;20/03/18;4
5786;886;97398;CC;2/03/18;30
5787;887;101479;CC;9/02/18;3
5788;888;102106;CC;8/03/18;38
5789;889;94772;CC;3/03/18;5
5790;890;101450;CC;2/03/18;10
5791;891;97827;CC;4/02/18;23
5792;892;96545;CC;28/03/18;40
5793;893;98894;CE;21/03/18;30
5794;894;94601;CE;21/03/18;35
5795;895;96342;CC;14/03/18;20
5796;896;94029;CE;6/02/18;20
5797;897;101155;CE;6/02/18;12
5798;898;103056;CE;1/03/18;20
5799;899;99474;CE;4/02/18;35
5800;900;93533;CC;5/02/18;21
5801;901;98281;CE;22/02/18;25
5802;902;96864;CC;26/03/18;29
5803;903;101364;CC;21/02/18;23
5804;904;98162;CC;24/03/18;8
5805;905;102841;CE;21/02/18;12
5806;906;97044;CC;31/03/18;9
5807;907;97124;CC;3/03/18;38
5808;908;101378;CC;22/03/18;41
5809;909;101194;CC;31/03/18;25
5810;910;101282;CC;11/03/18;33
5811;911;102783;CE;1/02/18;39
5812;912;97429;CC;25/03/18;40
5813;913;97528;CC;21/02/18;26
5814;914;98856;TI;19/02/18;42
5815;915;101195;CE;8/03/18;1
5816;916;101693;CC;12/02/18;42
5817;917;102449;CC;19/03/18;16
5818;918;102957;CE;13/02/18;18
5819;919;103238;CE;8/03/18;30
5820;920;95411;CC;10/02/18;42
