ID,IDOPERADOR,PRECIO,FECHAINICIODES,FECHAFNDES
1966,23,200000,,
1967,23,100000,,
1968,23,100000,,
1969,23,200000,17/04/2020,03/07/2020
1970,23,200000,,
1971,23,150000,06/04/2020,26/06/2020
1972,23,100000,,
1973,23,100000,,
1974,23,200000,,
1975,23,150000,,
1976,23,100000,,
1977,23,150000,,
1978,23,150000,,
1979,23,150000,,
1980,23,150000,,
1981,23,100000,,
1982,23,100000,,
1983,23,200000,,
1984,23,200000,,
1985,23,150000,,
1986,23,150000,,
1987,23,200000,,
1988,23,100000,,
1989,23,200000,,
1990,23,200000,,
1991,23,150000,,
1992,23,200000,,
1993,23,150000,,
1994,23,100000,,
1995,23,100000,04/05/2020,17/05/2020
1996,23,100000,,
1997,23,100000,,
1998,23,100000,,
1999,23,100000,,
2000,23,150000,,
2001,23,100000,,
2002,23,150000,,
2003,23,150000,,
2004,23,200000,,
2005,23,150000,,
2006,23,100000,,
2007,23,200000,10/04/2020,13/05/2020
2008,23,100000,,
2009,23,200000,,
2010,23,150000,,
2011,23,100000,,
2012,23,200000,,
2013,23,150000,,
2014,23,150000,,
2015,23,200000,,
2016,23,200000,,
2017,23,200000,,
2018,23,200000,,
2019,23,200000,,
2020,23,200000,,
2021,23,200000,,
2022,23,200000,,
2023,23,200000,,
2024,23,200000,,
2025,23,200000,,
2026,23,150000,,
2027,23,150000,,
2028,23,100000,,
2029,23,100000,,
2030,23,150000,,
2031,23,150000,,
2032,23,100000,,
2033,23,150000,,
2034,23,200000,11/04/2020,24/05/2020
2035,23,150000,,
2036,23,150000,,
2037,23,100000,10/04/2020,16/06/2020
2038,23,150000,,
2039,23,200000,,
2040,23,200000,,
2041,23,150000,,
2042,23,200000,,
2043,23,200000,,
2044,23,150000,,
2045,23,200000,,
2046,23,150000,,
2047,23,200000,,
2048,23,100000,,
2049,23,150000,,
2050,23,150000,,
2051,23,200000,,
2052,23,200000,,
2053,23,150000,,
2054,23,150000,,
2055,23,100000,,
2056,23,100000,,
2057,23,100000,,
2058,23,100000,,
2059,23,150000,,
2060,23,150000,,
2061,23,200000,,
2062,23,150000,,
2063,23,200000,23/04/2020,09/06/2020
2064,23,150000,,
2065,23,100000,,
2066,23,150000,,
2067,23,200000,,
2068,23,100000,,
2069,23,150000,,
2070,23,200000,,
2071,23,100000,,
2072,23,200000,,
2073,23,150000,,
2074,23,200000,,
2075,23,150000,,
2076,23,150000,,
2077,23,200000,,
2078,23,200000,,
2079,23,200000,,
2080,23,150000,,
2081,23,200000,,
2082,23,100000,,
2083,23,200000,,
2084,23,150000,,
2085,23,200000,,
2086,23,200000,,
2087,23,150000,,
2088,23,200000,,
2089,23,150000,,
2090,23,100000,,
2091,23,100000,,
2092,23,200000,,
2093,23,200000,,
2094,23,100000,,
2095,23,100000,,
2096,23,200000,,
2097,23,100000,,
2098,23,150000,,
2099,23,100000,,
2100,23,200000,,
2101,23,200000,,
2102,23,200000,,
2103,23,200000,,
2104,23,150000,,
2105,23,100000,,
2106,23,150000,,
2107,23,100000,,
2108,23,150000,,
2109,23,100000,,
2110,23,150000,,
2111,23,150000,,
2112,23,150000,,
2113,23,100000,,
2114,23,150000,23/04/2020,28/06/2020
2115,23,100000,,
2116,23,150000,,
2117,23,200000,,
2118,23,100000,10/04/2020,01/07/2020
2119,23,150000,,
2120,23,150000,,
2121,23,200000,20/04/2020,30/05/2020
2122,23,100000,,
2123,23,150000,,
2124,23,150000,,
2125,23,150000,,
2126,23,100000,,
2127,23,150000,,
2128,23,200000,,
2129,23,200000,,
2130,23,150000,,
2131,23,200000,,
2132,23,150000,,
2133,23,150000,,
2134,23,200000,,
2135,23,200000,,
2136,23,200000,,
2137,23,200000,,
2138,23,100000,,
2139,23,100000,,
2140,23,100000,,
2141,23,150000,,
2142,23,200000,,
2143,23,200000,,
2144,23,150000,,
2145,23,100000,,
2146,23,100000,,
2147,23,100000,07/04/2020,25/05/2020
2148,23,150000,,
2149,23,100000,,
2150,23,200000,,
2151,23,150000,,
2152,23,150000,,
2153,23,200000,,
2154,23,150000,,
2155,23,100000,,
2156,23,100000,,
2157,23,150000,,
2158,23,200000,,
2159,23,100000,,
2160,23,200000,,
2161,23,100000,,
2162,23,200000,,
2163,23,200000,,
2164,23,150000,,
2165,23,200000,,
2166,23,200000,,
2167,23,200000,,
2168,23,100000,,
2169,23,200000,,
2170,23,200000,,
2171,23,150000,,
2172,23,100000,,
2173,23,150000,,
2174,23,100000,29/04/2020,19/06/2020
2175,23,150000,,
2176,23,200000,,
2177,23,150000,,
2178,23,150000,,
2179,23,100000,,
2180,23,100000,,
2181,23,200000,,
2182,23,150000,,
2183,23,100000,,
2184,23,200000,,
2185,23,100000,,
2186,23,100000,,
2187,23,100000,,
2188,23,200000,,
2189,23,200000,,
2190,23,150000,,
2191,23,200000,,
2192,23,200000,,
2193,23,200000,,
2194,23,100000,,
2195,23,100000,,
2196,23,150000,,
2197,23,150000,,
2198,23,150000,,
2199,23,200000,,
2200,23,150000,,
2201,23,200000,,
2202,23,200000,,
2203,23,150000,,
2204,23,100000,,
2205,23,150000,,
2206,23,200000,,
2207,23,100000,,
2208,23,200000,,
2209,23,150000,08/04/2020,10/05/2020
2210,23,200000,,
2211,23,200000,,
2212,23,100000,,
2213,23,100000,,
2214,23,200000,,
2215,23,150000,,
2216,23,200000,,
2217,23,150000,,
2218,23,150000,,
2219,23,100000,,
2220,23,200000,,
2221,23,100000,,
2222,23,100000,,
2223,23,100000,,
2224,23,100000,,
2225,23,200000,,
2226,23,150000,,
2227,23,150000,,
2228,23,100000,,
2229,23,200000,,
2230,23,150000,,
2231,23,100000,,
2232,23,100000,,
2233,23,200000,,
2234,23,200000,,
2235,23,150000,,
2236,23,100000,,
2237,23,100000,,
2238,23,200000,,
2239,23,100000,,
2240,23,200000,,
2241,23,100000,,
2242,23,200000,,
2243,23,150000,,
2244,23,200000,,
2245,23,100000,,
2246,23,150000,,
2247,23,150000,,
2248,23,100000,,
2249,23,150000,,
2250,23,200000,,
2251,23,200000,,
2252,23,100000,,
2253,23,150000,,
2254,23,200000,,
2255,23,200000,,
2256,23,100000,,
2257,23,200000,,
2258,23,150000,,
2259,23,200000,,
2260,23,150000,,
2261,23,100000,,
2262,23,150000,,
2263,23,150000,,
2264,23,150000,,
2265,23,150000,19/04/2020,05/06/2020
2266,23,200000,,
2267,23,150000,,
2268,23,100000,,
2269,23,150000,,
2270,23,150000,,
2271,23,100000,,
2272,23,100000,,
2273,23,100000,,
2274,23,100000,,
2275,23,200000,,
2276,23,150000,,
2277,23,150000,,
2278,23,200000,,
2279,23,150000,,
2280,23,200000,,
2281,23,200000,,
2282,23,100000,,
2283,23,200000,,
2284,23,100000,,
2285,23,150000,,
2286,23,100000,,
2287,23,100000,,
2288,23,100000,,
2289,23,100000,16/04/2020,21/06/2020
2290,23,200000,,
2291,23,100000,,
2292,23,200000,,
2293,23,100000,,
2294,23,100000,,
2295,23,150000,,
2296,23,200000,,
2297,23,200000,,
2298,23,100000,,
2299,23,100000,,
2300,23,150000,,
2301,23,200000,,
2302,23,200000,,
2303,23,200000,,
2304,23,150000,,
2305,23,100000,,
2306,23,150000,,
2307,23,150000,,
2308,23,100000,,
2309,23,200000,,
2310,23,200000,,
2311,23,150000,,
2312,23,150000,,
2313,23,150000,,
2314,23,150000,,
2315,23,200000,,
2316,23,200000,,
2317,23,150000,,
2318,23,150000,,
2319,23,200000,,
2320,23,200000,,
2321,23,200000,,
2322,23,150000,,
2323,23,200000,,
2324,23,200000,,
2325,23,150000,,
2326,23,150000,,
2327,23,100000,,
2328,23,100000,,
2329,23,100000,,
2330,23,100000,,
2331,23,100000,,
2332,23,100000,,
2333,23,200000,,
2334,23,200000,,
2335,23,150000,,
2336,23,200000,,
2337,23,100000,,
2338,23,100000,,
2339,23,200000,29/04/2020,21/06/2020
2340,23,200000,,
2341,23,200000,,
2342,23,100000,,
2343,23,200000,,
2344,23,200000,03/05/2020,26/05/2020
2345,23,100000,,
2346,23,150000,,
2347,23,100000,,
2348,23,200000,,
2349,23,200000,,
2350,23,100000,,
2351,23,150000,,
2352,23,100000,05/04/2020,20/05/2020
2353,23,200000,,
2354,23,100000,28/04/2020,20/06/2020
2355,23,100000,,
2356,23,200000,,
2357,23,100000,,
2358,23,150000,,
2359,23,150000,,
2360,23,150000,,
2361,23,200000,,
2362,23,100000,,
2363,23,100000,,
2364,23,150000,,
2365,23,150000,,
2366,23,200000,,
2367,23,150000,,
2368,23,200000,,
2369,23,150000,,
2370,23,150000,,
2371,23,100000,,
2372,23,100000,,
2373,23,200000,,
2374,23,200000,,
2375,23,150000,,
2376,23,100000,,
2377,23,200000,,
2378,23,150000,,
2379,23,200000,,
2380,23,200000,,
2381,23,150000,,
2382,23,100000,,
2383,23,200000,,
2384,23,200000,,
2385,23,200000,,
2386,23,150000,,
2387,23,200000,,
2388,23,200000,,
2389,23,200000,,
2390,23,150000,,
2391,23,200000,,
2392,23,200000,,
2393,23,100000,,
2394,23,200000,,
2395,23,200000,,
2396,23,100000,,
2397,23,200000,,
2398,23,150000,,
2399,23,100000,,
2400,23,200000,,
2401,23,200000,,
2402,23,150000,,
2403,23,100000,,
2404,23,150000,,
2405,23,200000,,
2406,23,150000,,
2407,23,100000,25/04/2020,14/05/2020
2408,23,200000,,
2409,23,100000,,
2410,23,200000,,
2411,23,100000,,
2412,23,100000,,
2413,23,200000,,
2414,23,150000,,
2415,23,150000,,
2416,23,100000,,
2417,23,100000,,
2418,23,200000,,
2419,23,100000,,
2420,23,150000,,
2421,23,200000,,
2422,23,200000,,
2423,23,150000,,
2424,23,200000,,
2425,23,200000,,
2426,23,200000,,
2427,23,200000,,
2428,23,100000,,
2429,23,100000,,
2430,23,100000,,
2431,23,100000,,
2432,23,200000,,
2433,23,150000,,
2434,23,200000,,
2435,23,150000,,
2436,23,100000,,
2437,23,100000,,
2438,23,150000,,
2439,23,150000,,
2440,23,100000,,
2441,23,150000,,
2442,23,150000,,
2443,23,100000,,
2444,23,200000,,
2445,23,150000,,
2446,23,100000,,
2447,23,100000,,
2448,23,150000,,
2449,23,200000,,
2450,23,100000,,
2451,23,150000,,
2452,23,200000,,
2453,23,100000,,
2454,23,100000,,
2455,23,200000,,
2456,23,150000,,
2457,23,100000,,
2458,23,150000,,
2459,23,100000,,
2460,23,150000,,
2461,23,100000,,
2462,23,150000,,
2463,23,150000,,
2464,23,200000,,
2465,23,100000,,
2466,23,150000,,
2467,23,100000,,
2468,23,200000,,
2469,23,150000,,
2470,23,200000,,
2471,23,150000,,
2472,23,150000,,
2473,23,150000,,
2474,23,100000,,
2475,23,200000,,
2476,23,200000,,
2477,23,100000,,
2478,23,150000,,
2479,23,150000,,
2480,23,150000,,
2481,23,100000,,
2482,23,100000,,
2483,23,200000,,
2484,23,200000,,
2485,23,100000,,
2486,23,200000,,
2487,23,200000,,
2488,23,150000,,
2489,23,150000,02/05/2020,18/06/2020
2490,23,200000,,
2491,23,200000,,
2492,23,150000,23/04/2020,08/05/2020
2493,23,150000,,
2494,23,200000,,
2495,23,200000,,
2496,23,200000,,
2497,23,150000,,
2498,23,100000,,
2499,23,150000,,
2500,23,150000,,
2501,23,200000,,
2502,23,200000,,
2503,23,150000,19/04/2020,01/06/2020
2504,23,200000,,
2505,23,200000,,
2506,23,200000,,
2507,23,200000,,
2508,23,150000,,
2509,23,100000,,
2510,23,150000,,
2511,23,200000,,
2512,23,100000,,
2513,23,150000,,
2514,23,100000,,
2515,23,100000,,
2516,23,100000,,
2517,23,100000,,
2518,23,200000,,
2519,23,200000,,
2520,23,200000,,
2521,23,150000,,
2522,23,200000,,
2523,23,150000,,
2524,23,200000,,
2525,23,200000,,
2526,23,150000,,
2527,23,100000,,
2528,23,200000,,
2529,23,150000,,
2530,23,100000,,
2531,23,200000,,
2532,23,100000,16/04/2020,21/05/2020
2533,23,200000,,
2534,23,150000,10/04/2020,21/06/2020
2535,23,200000,,
2536,23,100000,,
2537,23,100000,,
2538,23,150000,,
2539,23,100000,,
2540,23,200000,,
2541,23,150000,,
2542,23,100000,,
2543,23,100000,,
2544,23,100000,,
2545,23,150000,,
2546,23,100000,,
2547,23,200000,22/04/2020,11/06/2020
2548,23,200000,,
2549,23,150000,,
2550,23,100000,,
2551,23,150000,,
2552,23,100000,,
2553,23,100000,,
2554,23,150000,,
2555,23,150000,,
2556,23,100000,,
2557,23,200000,,
2558,23,200000,,
2559,23,100000,,
2560,23,100000,,
2561,23,200000,,
2562,23,150000,,
2563,23,200000,,
2564,23,200000,02/05/2020,03/07/2020
2565,23,100000,,
2566,23,150000,,
2567,23,150000,,
2568,23,100000,,
2569,23,200000,,
2570,23,150000,,
2571,23,150000,,
2572,23,100000,,
2573,23,150000,,
2574,23,150000,,
2575,23,150000,,
2576,23,200000,04/05/2020,17/05/2020
2577,23,200000,,
2578,23,150000,,
2579,23,100000,,
2580,23,100000,,
2581,23,100000,,
2582,23,200000,,
2583,23,150000,,
2584,23,150000,,
2585,23,200000,,
2586,23,100000,,
2587,23,150000,,
2588,23,200000,,
2589,23,150000,,
2590,23,100000,07/04/2020,15/06/2020
2591,23,150000,,
2592,23,150000,,
2593,23,200000,,
2594,23,150000,,
2595,23,200000,,
2596,23,200000,,
2597,23,150000,,
2598,23,200000,13/04/2020,13/06/2020
2599,23,150000,,
2600,23,200000,,
2601,23,150000,,
2602,23,100000,,
2603,23,200000,,
2604,23,150000,,
2605,23,150000,,
2606,23,200000,,
2607,23,100000,,
2608,23,100000,09/04/2020,24/05/2020
2609,23,200000,,
2610,23,200000,,
2611,23,150000,,
2612,23,100000,,
2613,23,100000,,
2614,23,100000,,
2615,23,100000,,
2616,23,100000,,
2617,23,100000,,
2618,23,200000,,
2619,23,150000,,
2620,23,100000,,
2621,23,150000,,
2622,23,100000,,
2623,23,150000,01/05/2020,24/06/2020
2624,23,200000,,
2625,23,100000,,
2626,23,100000,,
2627,23,100000,,
2628,23,200000,,
2629,23,150000,,
2630,23,200000,,
2631,23,150000,02/05/2020,08/05/2020
2632,23,150000,,
2633,23,100000,,
2634,23,200000,,
2635,23,100000,,
2636,23,100000,,
2637,23,200000,28/04/2020,29/06/2020
2638,23,100000,,
2639,23,150000,,
2640,23,100000,,
2641,23,100000,,
2642,23,100000,,
2643,23,150000,,
2644,23,200000,,
2645,23,200000,,
2646,23,200000,,
2647,23,100000,,
2648,23,200000,,
2649,23,150000,24/04/2020,13/06/2020
2650,23,100000,,
2651,23,200000,,
2652,23,200000,,
2653,23,200000,,
2654,23,100000,,
2655,23,100000,,
2656,23,150000,,
2657,23,200000,,
2658,23,100000,,
2659,23,150000,,
2660,23,200000,,
2661,23,150000,,
2662,23,200000,,
2663,23,150000,,
2664,23,150000,,
2665,23,150000,,
2666,23,150000,,
2667,23,150000,,
2668,23,150000,,
2669,23,100000,,
2670,23,100000,,
2671,23,100000,,
2672,23,200000,,
2673,23,200000,27/04/2020,14/06/2020
2674,23,150000,,
2675,23,150000,,
2676,23,200000,,
2677,23,200000,,
2678,23,100000,,
2679,23,150000,,
2680,23,200000,,
2681,23,200000,,
2682,23,200000,,
2683,23,200000,,
2684,23,100000,,
2685,23,100000,,
2686,23,150000,,
2687,23,200000,,
2688,23,200000,,
2689,23,150000,,
2690,23,200000,,
2691,23,200000,,
2692,23,100000,,
2693,23,100000,,
2694,23,150000,26/04/2020,30/06/2020
2695,23,150000,,
2696,23,100000,,
2697,23,150000,,
2698,23,200000,,
2699,23,100000,,
2700,23,100000,,
2701,23,100000,,
2702,23,200000,12/04/2020,09/06/2020
2703,23,150000,,
2704,23,200000,28/04/2020,09/05/2020
2705,23,100000,,
2706,23,150000,,
2707,23,200000,,
2708,23,150000,,
2709,23,200000,,
2710,23,150000,,
2711,23,150000,,
2712,23,150000,,
2713,23,150000,,
2714,23,150000,,
2715,23,150000,,
2716,23,150000,,
2717,23,150000,,
2718,23,100000,,
2719,23,200000,,
2720,23,100000,,
2721,23,150000,,
2722,23,150000,,
2723,23,100000,,
2724,23,200000,,
2725,23,200000,,
2726,23,200000,,
2727,23,150000,,
2728,23,200000,,
2729,23,100000,,
2730,23,150000,,
2731,23,150000,,
2732,23,100000,,
2733,23,100000,,
2734,23,200000,,
2735,23,200000,,
2736,23,200000,,
2737,23,200000,,
2738,23,150000,,
2739,23,200000,,
2740,23,100000,,
2741,23,150000,,
2742,23,150000,,
2743,23,200000,,
2744,23,100000,,
2745,23,150000,,
2746,23,150000,,
2747,23,150000,,
2748,23,200000,,
2749,23,100000,,
2750,23,150000,,
2751,23,100000,,
2752,23,200000,,
2753,23,100000,,
2754,23,150000,,
2755,23,150000,,
2756,23,100000,,
2757,23,150000,,
2758,23,150000,,
2759,23,100000,,
2760,23,150000,,
2761,23,150000,,
2762,23,150000,,
2763,23,200000,,
2764,23,150000,,
2765,23,200000,,
2766,23,150000,,
2767,23,150000,,
2768,23,150000,,
2769,23,100000,,
2770,23,100000,,
2771,23,150000,,
2772,23,100000,,
2773,23,150000,,
2774,23,100000,,
2775,23,100000,,
2776,23,200000,27/04/2020,17/05/2020
2777,23,100000,,
2778,23,150000,,
2779,23,100000,,
2780,23,100000,,
2781,23,200000,,
2782,23,100000,,
2783,23,200000,,
2784,23,200000,,
2785,23,150000,,
2786,23,100000,,
2787,23,150000,26/04/2020,29/06/2020
2788,23,200000,,
2789,23,150000,,
2790,23,150000,,
2791,23,100000,,
2792,23,200000,,
2793,23,100000,,
2794,23,100000,,
2795,23,200000,,
2796,23,200000,13/04/2020,28/06/2020
2797,23,100000,,
2798,23,150000,,
2799,23,200000,,
2800,23,150000,,
2801,23,150000,,
2802,23,100000,,
2803,23,150000,,
2804,23,100000,,
2805,23,100000,,
2806,23,200000,,
2807,23,100000,,
2808,23,100000,,
2809,23,200000,,
2810,23,200000,,
2811,23,200000,,
2812,23,100000,19/04/2020,21/06/2020
2813,23,200000,,
2814,23,100000,,
2815,23,200000,,
2816,23,200000,,
2817,23,200000,,
2818,23,150000,,
2819,23,100000,,
2820,23,150000,,
2821,23,100000,,
2822,23,150000,,
2823,23,150000,16/04/2020,20/06/2020
2824,23,200000,,
2825,23,200000,,
2826,23,100000,,
2827,23,100000,,
2828,23,200000,,
2829,23,100000,,
2830,23,200000,,
2831,23,150000,,
2832,23,150000,,
2833,23,100000,,
2834,23,100000,,
2835,23,200000,,
2836,23,150000,,
2837,23,200000,,
2838,23,150000,,
2839,23,100000,,
2840,23,200000,,
2841,23,150000,,
2842,23,200000,,
2843,23,150000,03/05/2020,03/07/2020
2844,23,100000,,
2845,23,150000,,
2846,23,150000,,
2847,23,200000,,
2848,23,200000,,
2849,23,100000,,
2850,23,100000,,
2851,23,150000,23/04/2020,05/05/2020
2852,23,200000,,
2853,23,200000,,
2854,23,100000,,
2855,23,100000,,
2856,23,100000,,
2857,23,200000,11/04/2020,27/05/2020
2858,23,150000,,
2859,23,100000,,
2860,23,150000,,
2861,23,150000,,
2862,23,100000,,
2863,23,150000,,
2864,23,100000,,
2865,23,100000,,
2866,23,100000,,
2867,23,200000,,
2868,23,200000,,
2869,23,200000,,
2870,23,100000,,
2871,23,150000,11/04/2020,26/06/2020
2872,23,100000,,
2873,23,100000,,
2874,23,150000,,
2875,23,200000,02/05/2020,02/06/2020
2876,23,100000,,
2877,23,100000,,
2878,23,100000,,
2879,23,150000,,
2880,23,100000,,
2881,23,100000,,
2882,23,200000,,
2883,23,200000,,
2884,23,150000,,
2885,23,200000,,
2886,23,150000,,
2887,23,200000,,
2888,23,200000,,
2889,23,150000,,
2890,23,150000,,
2891,23,200000,,
2892,23,100000,,
2893,23,150000,,
2894,23,200000,,
2895,23,150000,,
2896,23,100000,,
2897,23,150000,,
2898,23,150000,,
2899,23,200000,,
2900,23,150000,14/04/2020,14/06/2020
2901,23,200000,,
2902,23,200000,,
2903,23,200000,,
2904,23,200000,,
2905,23,150000,,
2906,23,200000,,
2907,23,100000,,
2908,23,200000,,
2909,23,100000,,
2910,23,200000,,
2911,23,100000,,
2912,23,100000,,
2913,23,200000,,
2914,23,200000,,
2915,23,200000,,
2916,23,100000,,
2917,23,200000,,
2918,23,150000,,
2919,23,100000,,
2920,23,200000,,
2921,23,150000,,
2922,23,100000,,
2923,23,150000,,
2924,23,200000,,
2925,23,200000,,
2926,23,200000,,
2927,23,200000,,
2928,23,100000,,
2929,23,200000,,
2930,23,100000,,
2931,23,200000,,
2932,23,100000,,
2933,23,150000,,
2934,23,200000,,
2935,23,100000,,
2936,23,200000,,
2937,23,100000,,
2938,23,200000,,
2939,23,150000,,
2940,23,150000,,
2941,23,100000,,
2942,23,200000,,
2943,23,100000,,
2944,23,100000,,
2945,23,200000,,
2946,23,150000,,
2947,23,150000,,
2948,23,150000,,
2949,23,200000,,
2950,23,100000,,
2951,23,150000,,
2952,23,100000,,
2953,23,150000,,
2954,23,100000,,
2955,23,150000,,
2956,23,100000,,
2957,23,200000,03/05/2020,28/05/2020
2958,23,150000,03/05/2020,06/06/2020
2959,23,150000,,
2960,23,150000,,
2961,23,150000,,
2962,23,150000,,
2963,23,200000,,
2964,23,100000,,
2965,23,200000,,
2966,23,150000,,
2967,23,200000,,
2968,23,100000,,
2969,23,100000,,
2970,23,100000,,
2971,23,200000,,
2972,23,100000,,
2973,23,100000,,
2974,23,100000,16/04/2020,09/06/2020
2975,23,200000,,
2976,23,150000,,
2977,23,200000,,
2978,23,150000,,
2979,23,150000,,
2980,23,200000,,
2981,23,200000,25/04/2020,12/06/2020
2982,23,200000,,
2983,23,150000,,
2984,23,100000,,
2985,23,100000,,
2986,23,200000,,
2987,23,200000,,
2988,23,200000,,
2989,23,150000,,
2990,23,150000,,
2991,23,150000,,
2992,23,150000,,
2993,23,150000,,
2994,23,150000,,
2995,23,100000,,
2996,23,200000,,
2997,23,200000,,
2998,23,200000,,
2999,23,200000,,
3000,23,200000,,
3001,23,150000,,
3002,23,150000,,
3003,23,100000,,
3004,23,100000,,
3005,23,150000,04/05/2020,23/05/2020
3006,23,200000,,
3007,23,100000,,
3008,23,150000,,
3009,23,100000,,
3010,23,200000,,
3011,23,150000,,
3012,23,100000,,
3013,23,150000,,
3014,23,200000,,
3015,23,150000,,
3016,23,200000,,
3017,23,100000,,
3018,23,100000,,
3019,23,150000,,
3020,23,100000,,
3021,23,150000,,
3022,23,150000,,
3023,23,200000,,
3024,23,200000,,
3025,23,100000,,
3026,23,150000,,
3027,23,100000,,
3028,23,100000,08/04/2020,18/05/2020
3029,23,100000,,
3030,23,200000,,
3031,23,150000,,
3032,23,150000,,
3033,23,150000,,
3034,23,200000,,
3035,23,100000,,
3036,23,200000,,
3037,23,200000,,
3038,23,150000,,
3039,23,100000,,
3040,23,150000,,
3041,23,150000,,
3042,23,100000,,
3043,23,100000,,
3044,23,200000,,
3045,23,150000,,
3046,23,150000,,
3047,23,150000,,
3048,23,100000,,
3049,23,200000,,
3050,23,150000,,
3051,23,150000,,
3052,23,200000,,
3053,23,150000,,
3054,23,100000,,
3055,23,200000,,
3056,23,100000,,
3057,23,100000,,
3058,23,150000,,
3059,23,100000,,
3060,23,150000,,
3061,23,150000,,
3062,23,200000,24/04/2020,23/06/2020
3063,23,100000,29/04/2020,14/06/2020
3064,23,200000,,
3065,23,100000,,
3066,23,100000,,
3067,23,150000,,
3068,23,100000,,
3069,23,100000,,
3070,23,100000,,
3071,23,100000,,
3072,23,100000,,
3073,23,150000,,
